"916 S BISHOP ST, CHICAGO, IL",-87.6631926,41.870038,"Two to Six Apartments, Over 62 Years",0
"912 S BISHOP ST, CHICAGO, IL",-87.6631919999999,41.8700911999999,"Two to Six Apartments, Over 62 Years",0
"838 S BISHOP ST, CHICAGO, IL",-87.6631868999999,41.8705076,"Two to Six Apartments, Over 62 Years",0
"924 S BISHOP ST, CHICAGO, IL",-87.6631847999999,41.8698182999999,"Two to Six Apartments, Over 62 Years",0
"1434 W FLOURNOY ST, CHICAGO, IL",-87.6631677,41.8735507,"Two to Six Apartments, Over 62 Years",0
"1434 W LEXINGTON ST, CHICAGO, IL",-87.6631435,41.8727306999999,"Two to Six Apartments, Over 62 Years",0
"1436 W TAYLOR ST, CHICAGO, IL",-87.6631294,41.8695081999999,"Two to Six Apartments, Over 62 Years",0
"1437 W TAYLOR ST, CHICAGO, IL",-87.6631225,41.8691389,"Mixed commercial/residential building, 6 units or less, sq ft less than 20,000",0
"1435 W LEXINGTON ST, CHICAGO, IL",-87.66312,41.8723086999999,"Two to Six Apartments, Over 62 Years",0
"1432 W FLOURNOY ST, CHICAGO, IL",-87.6630672999999,41.8735282999999,"Two to Six Apartments, Over 62 Years",0
"1437 W FILLMORE ST, CHICAGO, IL",-87.6630621,41.868338,"Two to Six Apartments, Over 62 Years",0
"1433 W FLOURNOY ST, CHICAGO, IL",-87.6630597999999,41.8731285,"Two to Six Apartments, Over 62 Years",0
"1433 W LEXINGTON ST, CHICAGO, IL",-87.6630442999999,41.8723168,"Two to Six Apartments, Over 62 Years",0
"1434 W TAYLOR ST, CHICAGO, IL",-87.6630344999999,41.8695169,"Mixed commercial/residential building, 6 units or less, sq ft less than 20,000",0
"1435 W TAYLOR ST, CHICAGO, IL",-87.663027,41.8690983999999,"Mixed commercial/residential building, 6 units or less, sq ft less than 20,000",0
"1430 W FLOURNOY ST, CHICAGO, IL",-87.6629894999999,41.8735241999999,"Two to Six Apartments, Over 62 Years",0
"1431 W FLOURNOY ST, CHICAGO, IL",-87.6629779,41.8731344999999,"Two to Six Apartments, Over 62 Years",0
"1429 W LEXINGTON ST, CHICAGO, IL",-87.6629606,41.8722799,"Mixed commercial/residential building, 6 units or less, sq ft less than 20,000",0
"1430 W POLK ST, CHICAGO, IL",-87.6629386999999,41.8718565,"Two to Six Apartments, Over 62 Years",0
"1426 W FLOURNOY ST, CHICAGO, IL",-87.662903,41.8735161999999,"Two to Six Apartments, Over 62 Years",0
"1431 W FILLMORE ST, CHICAGO, IL",-87.6628879999999,41.8683619999999,"Two to Six Apartments, Over 62 Years",0
"1427 W LEXINGTON ST, CHICAGO, IL",-87.6628646,41.8722945999999,"Two to Six Apartments, Over 62 Years",0
"1426 W POLK ST, CHICAGO, IL",-87.6628539999999,41.8718763999999,"Two to Six Apartments, Over 62 Years",0
"1424 W FLOURNOY ST, CHICAGO, IL",-87.6628057,41.8735253999999,"Two to Six Apartments, Over 62 Years",0
"1429 W FILLMORE ST, CHICAGO, IL",-87.6627715999999,41.8683242999999,"Two to Six Apartments, Over 62 Years",0
"1424 W POLK ST, CHICAGO, IL",-87.6627711999999,41.8718781,"Two to Six Apartments, Over 62 Years",0
"1422 W FLOURNOY ST, CHICAGO, IL",-87.6627263,41.8735361999999,"Two to Six Apartments, Over 62 Years",0
"1424 W TAYLOR ST, CHICAGO, IL",-87.6627014999999,41.8695219,"Mixed commercial/residential building, 6 units or less, sq ft less than 20,000",0
"1422 W LEXINGTON ST, CHICAGO, IL",-87.6626973,41.8727291,"Two to Six Apartments, Over 62 Years",0
"1422 W POLK ST, CHICAGO, IL",-87.6626815999999,41.871881,"Two to Six Apartments, Over 62 Years",0
"1421 W FLOURNOY ST, CHICAGO, IL",-87.6626346999999,41.8731434999999,"Two to Six Apartments, Over 62 Years",0
"1420 W FLOURNOY ST, CHICAGO, IL",-87.6626294,41.8735355999999,"Two to Six Apartments, Over 62 Years",0
"1420 W LEXINGTON ST, CHICAGO, IL",-87.6626212,41.8727317,"Two to Six Apartments, Over 62 Years",0
"1422 W TAYLOR ST, CHICAGO, IL",-87.6626157,41.8695565,"Mixed commercial/residential building, 6 units or less, sq ft less than 20,000",0
"805 S BISHOP ST, CHICAGO, IL",-87.6626117999999,41.8714768,"Two to Six Apartments, Over 62 Years",0
"811 S BISHOP ST, CHICAGO, IL",-87.6626061999999,41.8712801,"Two to Six Apartments, Over 62 Years",0
"807 S BISHOP ST, CHICAGO, IL",-87.6626025,41.8714142999999,"Two to Six Apartments, Over 62 Years",0
"827 S BISHOP ST, CHICAGO, IL",-87.6625920999999,41.8708566999999,"Two to Six Apartments, Over 62 Years",0
"1420 W POLK ST, CHICAGO, IL",-87.6625901,41.8718932,"Two to Six Apartments, Over 62 Years",0
"835 S BISHOP ST, CHICAGO, IL",-87.6625887999999,41.8706420999999,"Two to Six Apartments, Over 62 Years",0
"831 S BISHOP ST, CHICAGO, IL",-87.6625875999999,41.8707502999999,"Two to Six Apartments, Over 62 Years",0
"839 S BISHOP ST, CHICAGO, IL",-87.6625872999999,41.8705295,"Two to Six Apartments, Over 62 Years",0
"1421 W TAYLOR ST, CHICAGO, IL",-87.6625825999999,41.8690945999999,"Mixed commercial/residential building, 6 units or less, sq ft less than 20,000",0
"817 S BISHOP ST, CHICAGO, IL",-87.6625791,41.8711405,"Two to Six Apartments, Over 62 Years",0
"901 S BISHOP ST, CHICAGO, IL",-87.6625779999999,41.8704714,"Two to Six Apartments, Over 62 Years",0
"909 S BISHOP ST, CHICAGO, IL",-87.6625750999999,41.8702516,"Two to Six Apartments, Over 62 Years",0
"809 S BISHOP ST, CHICAGO, IL",-87.6625729999999,41.8713437999999,"Two to Six Apartments, Over 62 Years",0
"815 S BISHOP ST, CHICAGO, IL",-87.6625709,41.8712105999999,"Two to Six Apartments, Over 62 Years",0
"919 S BISHOP ST, CHICAGO, IL",-87.6625628999999,41.8699705,"Two to Six Apartments, Over 62 Years",0
"905 S BISHOP ST, CHICAGO, IL",-87.6625619,41.8703598,"Two to Six Apartments, Over 62 Years",0
"903 S BISHOP ST, CHICAGO, IL",-87.6625604,41.870423,"Two to Six Apartments, Over 62 Years",0
"911 S BISHOP ST, CHICAGO, IL",-87.6625556,41.8701779,"Two to Six Apartments, Over 62 Years",0
"921 S BISHOP ST, CHICAGO, IL",-87.6625535,41.8698995,"Two to Six Apartments, Over 62 Years",0
"917 S BISHOP ST, CHICAGO, IL",-87.6625528,41.8700430999999,"Two to Six Apartments, Over 62 Years",0
"923 S BISHOP ST, CHICAGO, IL",-87.662548,41.8698344,"Two to Six Apartments, Over 62 Years",0
"1423 W FILLMORE ST, CHICAGO, IL",-87.6625446,41.8683355,"Two to Six Apartments, Over 62 Years",0
"1418 W FLOURNOY ST, CHICAGO, IL",-87.6625441,41.8735290999999,"Two to Six Apartments, Over 62 Years",0
"915 S BISHOP ST, CHICAGO, IL",-87.6625343999999,41.8701148999999,"Two to Six Apartments, Over 62 Years",0
"1418 W LEXINGTON ST, CHICAGO, IL",-87.6625241999999,41.8727471999999,"Two to Six Apartments, Over 62 Years",0
"1420 W TAYLOR ST, CHICAGO, IL",-87.6625216999999,41.8695697,"Two to Six Apartments, Over 62 Years",0
"1419 W LEXINGTON ST, CHICAGO, IL",-87.6625195999999,41.8723500999999,"Two to Six Apartments, Over 62 Years",0
"1414 W LEXINGTON ST, CHICAGO, IL",-87.6624395999999,41.8727098,"Two to Six Apartments, Over 62 Years",0
"1415 W LEXINGTON ST, CHICAGO, IL",-87.6624333,41.8723516,"Two to Six Apartments, Over 62 Years",0
"1414 W POLK ST, CHICAGO, IL",-87.6624192,41.8719023,"Two to Six Apartments, Over 62 Years",0
"1412 W FLOURNOY ST, CHICAGO, IL",-87.6623814,41.8735397,"Two to Six Apartments, Over 62 Years",0
"1417 W TAYLOR ST, CHICAGO, IL",-87.6623606,41.8691205,"Mixed commercial/residential building, 6 units or less, sq ft less than 20,000",0
"1413 W FLOURNOY ST, CHICAGO, IL",-87.6623563999999,41.8731459999999,"Two to Six Apartments, Over 62 Years",0
"1416 W TAYLOR ST, CHICAGO, IL",-87.6623560999999,41.8695808,"Mixed use commercial/residential with apts. above seven units or more or building sq. ft. over 20,000",0
"1412 W POLK ST, CHICAGO, IL",-87.662321,41.8718922999999,"Two to Six Apartments, Over 62 Years",0
"1410 W FLOURNOY ST, CHICAGO, IL",-87.6622923,41.8735452,"Two to Six Apartments, Over 62 Years",0
"1412 W TAYLOR ST, CHICAGO, IL",-87.6622598999999,41.8695323,"Mixed commercial/residential building, 6 units or less, sq ft less than 20,000",0
"1413 W TAYLOR ST, CHICAGO, IL",-87.6622555,41.8691231999999,"Two to Six Apartments, Over 62 Years",0
"1411 W LEXINGTON ST, CHICAGO, IL",-87.6622454999999,41.8723444999999,"Two to Six Apartments, Over 62 Years",0
"1410 W POLK ST, CHICAGO, IL",-87.6622351,41.8719231999999,"Two to Six Apartments, Over 62 Years",0
"1411 W TAYLOR ST, CHICAGO, IL",-87.6621427999999,41.8691134,"Mixed commercial/residential building, 6 units or less, sq ft less than 20,000",0
"1411 W FLOURNOY ST, CHICAGO, IL",-87.6621377999999,41.8732191,"Two to Six Apartments, Over 62 Years",0
"704 S LOOMIS ST, CHICAGO, IL",-87.6620817999999,41.8731341,"Two to Six Apartments, Over 62 Years",0
"612 S LOOMIS ST, CHICAGO, IL",-87.6620625,41.8737106999999,"Two to Six Apartments, Over 62 Years",0
"1409 W FILLMORE ST, CHICAGO, IL",-87.6620616999999,41.8683539999999,"Two to Six Apartments, Over 62 Years",0
"710 S LOOMIS ST, CHICAGO, IL",-87.6620424,41.8729814,"Two to Six Apartments, Over 62 Years",0
"1407 W TAYLOR ST, CHICAGO, IL",-87.6620415999999,41.8691103999999,"Two to Six Apartments, Over 62 Years",0
"806 S LOOMIS ST, CHICAGO, IL",-87.6620273,41.8714137999999,"Two to Six Apartments, Over 62 Years",0
"810 S LOOMIS ST, CHICAGO, IL",-87.6620259,41.8712822999999,"Two to Six Apartments, Over 62 Years",0
"804 S LOOMIS ST, CHICAGO, IL",-87.662019,41.8714950999999,"Two to Six Apartments, Over 62 Years",0
"730 S LOOMIS ST, CHICAGO, IL",-87.6620137999999,41.8723308,"Two or three story non-fireproof corridor apartments,or california type apartments, interior entrance",0
"800 S LOOMIS ST, CHICAGO, IL",-87.6620058,41.8715716999999,"Two to Six Apartments, Over 62 Years",0
"808 S LOOMIS ST, CHICAGO, IL",-87.6620005999999,41.8713498999999,"Two to Six Apartments, Over 62 Years",0
"910 S LOOMIS ST, CHICAGO, IL",-87.6620003999999,41.8698449999999,"Two to Six Apartments, Over 62 Years",0
"734 S LOOMIS ST, CHICAGO, IL",-87.6619929,41.8722679999999,"Two to Six Apartments, Over 62 Years",0
"826 S LOOMIS ST, CHICAGO, IL",-87.6619907,41.8708760999999,"Two to Six Apartments, Over 62 Years",0
"736 S LOOMIS ST, CHICAGO, IL",-87.6619902999999,41.8722203,"Two to Six Apartments, Over 62 Years",0
"822 S LOOMIS ST, CHICAGO, IL",-87.6619881,41.8709473999999,"Two to Six Apartments, Over 62 Years",0
"908 S LOOMIS ST, CHICAGO, IL",-87.6619768,41.8699178999999,"Two or three story non-fireproof corridor apartments,or california type apartments, interior entrance",0
"1407 W FILLMORE ST, CHICAGO, IL",-87.6619733999999,41.8683570999999,"Two to Six Apartments, Over 62 Years",0
"848 S LOOMIS ST, CHICAGO, IL",-87.6619732,41.8702584999999,"Two to Six Apartments, Over 62 Years",0
"828 S LOOMIS ST, CHICAGO, IL",-87.6619716,41.8708104,"Two to Six Apartments, Over 62 Years",0
"830 S LOOMIS ST, CHICAGO, IL",-87.6619701999999,41.8707417999999,"Two to Six Apartments, Over 62 Years",0
"840 S LOOMIS ST, CHICAGO, IL",-87.6619699,41.8704669999999,"Two to Six Apartments, Over 62 Years",0
"844 S LOOMIS ST, CHICAGO, IL",-87.6619694999999,41.8703958999999,"Two to Six Apartments, Over 62 Years",0
"846 S LOOMIS ST, CHICAGO, IL",-87.6619670999999,41.8703304,"Two to Six Apartments, Over 62 Years",0
"838 S LOOMIS ST, CHICAGO, IL",-87.661967,41.8705337999999,"Two to Six Apartments, Over 62 Years",0
"820 S LOOMIS ST, CHICAGO, IL",-87.6619622999999,41.8710105999999,"Two to Six Apartments, Over 62 Years",0
"836 S LOOMIS ST, CHICAGO, IL",-87.6619579,41.8706037999999,"Two to Six Apartments, Over 62 Years",0
"850 S LOOMIS ST, CHICAGO, IL",-87.661957,41.8701919,"Two to Six Apartments, Over 62 Years",0
"834 S LOOMIS ST, CHICAGO, IL",-87.6619519999999,41.8706728,"Two to Six Apartments, Over 62 Years",0
"900 S LOOMIS ST, CHICAGO, IL",-87.6619502,41.8701240999999,"Two to Six Apartments, Over 62 Years",0
"904 S LOOMIS ST, CHICAGO, IL",-87.6619479999999,41.8700541999999,"Two to Six Apartments, Over 62 Years",0
"906 S LOOMIS ST, CHICAGO, IL",-87.661927,41.8699869,"Two to Six Apartments, Over 62 Years",0
"1400 W TAYLOR ST, CHICAGO, IL",-87.6619017999999,41.8697036,"Mixed use commercial/residential with apts. above seven units or more or building sq. ft. over 20,000",0
"1405 W FILLMORE ST, CHICAGO, IL",-87.6618976999999,41.868363,"Two to Six Apartments, Over 62 Years",0
"1401 W TAYLOR ST, CHICAGO, IL",-87.6618399,41.8691467,"Mixed use commercial/residential with apts. above seven units or more or building sq. ft. over 20,000",0
"621 S LOOMIS ST, CHICAGO, IL",-87.6614950999999,41.873496,"Two to Six Apartments, Over 62 Years",0
"619 S LOOMIS ST, CHICAGO, IL",-87.6614924999999,41.8735665999999,"Two to Six Apartments, Over 62 Years",0
"735 S LOOMIS ST, CHICAGO, IL",-87.661489,41.8723451999999,"Two to Six Apartments, Over 62 Years",0
"625 S LOOMIS ST, CHICAGO, IL",-87.6614881,41.8734246,"Two to Six Apartments, Over 62 Years",0
"737 S LOOMIS ST, CHICAGO, IL",-87.6614878,41.8722817,"Two to Six Apartments, Over 62 Years",0
"615 S LOOMIS ST, CHICAGO, IL",-87.6614818999999,41.8737023999999,"Two to Six Apartments, Over 62 Years",0
"725 S LOOMIS ST, CHICAGO, IL",-87.6614754,41.8726143,"Two or three story non-fireproof corridor apartments,or california type apartments, interior entrance",0
"713 S LOOMIS ST, CHICAGO, IL",-87.6614746999999,41.8729024,"Two to Six Apartments, Over 62 Years",0
"719 S LOOMIS ST, CHICAGO, IL",-87.6614732,41.8727658,"Two to Six Apartments, Over 62 Years",0
"1359 W TAYLOR ST, CHICAGO, IL",-87.6614715999999,41.8691582,"Mixed commercial/residential building, 6 units or less, sq ft less than 20,000",0
